symbol,display_symbol,provider_symbol,name,exchange,is_etf,is_test_issue,raw_type,source,active
BIDU,BIDU,BIDU,"Baidu, Inc. - American Depositary Shares, each representing 8 ordinary share",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIGY,BIGY,BIGY,YieldMax Target 12 Big 50 Option Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BIIB,BIIB,BIIB,Biogen Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIII,BIII,BIII,Black Spade Acquisition III Co Class A Ordinary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIII.U,BIII.U,BIII-U,"Black Spade Acquisition III Co Units, each consisting of one Class A ordinary share and one-third of one redeemable warrant",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIII.W,BIII.W,BIII-W,"Black Spade Acquisition III Co Redeemable warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIL,BIL,BIL,State Street SPDR Bloomberg 1-3 Month T-Bill ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BILD,BILD,BILD,Nomura Global Listed Infrastructure ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BILI,BILI,BILI,Bilibili Inc. - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BILL,BILL,BILL,"BILL Holdings, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BILS,BILS,BILS,State Street SPDR Bloomberg 3-12 Month T-Bill ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BILT,BILT,BILT,iShares Infrastructure Active ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BILZ,BILZ,BILZ,PIMCO Ultra Short Government Active Exchange-Traded Fund,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BINC,BINC,BINC,iShares Flexible Income Active ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BINT,BINT,BINT,Bluemonte Global Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BINV,BINV,BINV,Brandes International ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BIO,BIO,BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIO.B,BIO.B,BIO-B,"Bio-Rad Laboratories, Inc. Class B  Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIOA,BIOA,BIOA,"BioAge Labs, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIOX,BIOX,BIOX,Bioceres Crop Solutions Corp. - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIP,BIP,BIP,Brookfield Infrastructure Partners LP Limited Partnership Units,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIP$A,BIP$A,BIP$A,"Brookfield Infrastructure Partners LP 5.125% Class A Preferred Limited Partnership Units, Series 13",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIP$B,BIP$B,BIP$B,"Brookfield Infrastructure Partners LP 5.000% Class A Preferred Limited Partnership Units, Series 14",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIPC,BIPC,BIPC,Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIPH,BIPH,BIPH,Brookfield Infrastructure Corporation 5.000% Subordinated Notes due 2081,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIPI,BIPI,BIPI,BIP Bermuda Holdings I Limited 5.125% Perpetual Subordinated Notes,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIPJ,BIPJ,BIPJ,Brookfield Infrastructure Corporation 7.250% Subordinated Notes due 2084,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIRD,BIRD,BIRD,"Allbirds, Inc. - Class A Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIRK,BIRK,BIRK,Birkenstock Holding plc Ordinary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BIS,BIS,BIS,ProShares UltraShort Nasdaq Biotechnology,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BIT,BIT,BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BITB,BITB,BITB,Bitwise Bitcoin ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITC,BITC,BITC,Bitwise Trendwise Bitcoin and Treasuries Rotation Strategy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITI,BITI,BITI,ProShares Short Bitcoin ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITK,BITK,BITK,Tuttle Capital IBIT 0DTE Covered Call ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BITO,BITO,BITO,ProShares Bitcoin ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITQ,BITQ,BITQ,Bitwise Crypto Industry Innovators ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITS,BITS,BITS,Global X Blockchain & Bitcoin Strategy ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BITU,BITU,BITU,ProShares Ultra Bitcoin ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITW,BITW,BITW,Common Shares of Beneficial Interest,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BITX,BITX,BITX,2x Bitcoin Strategy ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BITY,BITY,BITY,Amplify Bitcoin 2% Monthly Option Income ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BIV,BIV,BIV,Vanguard Intermediate-Term Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BIVI,BIVI,BIVI,BioVie Inc. - Common stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIVIW,BIVIW,BIVIW,BioVie Inc. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIXI,BIXI,BIXI,Bitcoin Infrastructure Acquisition Corp Ltd. - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIXIU,BIXIU,BIXIU,Bitcoin Infrastructure Acquisition Corp Ltd. - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIXIW,BIXIW,BIXIW,Bitcoin Infrastructure Acquisition Corp Ltd. - Warrants,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIYA,BIYA,BIYA,Baiya International Group Inc.  - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BIZD,BIZD,BIZD,VanEck BDC Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BJ,BJ,BJ,"BJ's Wholesale Club Holdings, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BJAN,BJAN,BJAN,Innovator U.S. Equity Buffer ETF - January,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BJDX,BJDX,BJDX,"Bluejay Diagnostics, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BJRI,BJRI,BJRI,"BJ's Restaurants, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BJUL,BJUL,BJUL,Innovator U.S. Equity Buffer ETF - July,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BJUN,BJUN,BJUN,Innovator U.S. Equity Buffer ETF - June,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BK,BK,BK,The Bank of New York Mellon Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BK$K,BK$K,BK$K,"The Bank Of New York Mellon Corporation  Depositary Shares, each representing a 1/4,000th interest in a share of Series K Noncumulative Perpetual Preferred Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKAG,BKAG,BKAG,BNY Mellon Core Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKCG,BKCG,BKCG,BNY Mellon Concentrated Growth ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKCH,BKCH,BKCH,Global X Blockchain ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BKCI,BKCI,BKCI,BNY Mellon Concentrated International ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKD,BKD,BKD,Brookdale Senior Living Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKDV,BKDV,BKDV,BNY Mellon Dynamic Value ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKE,BKE,BKE,"Buckle, Inc. (The) Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKEM,BKEM,BKEM,BNY Mellon Emerging Markets Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKF,BKF,BKF,iShares MSCI BIC ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKFI,BKFI,BKFI,BNY Mellon Active Core Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKGI,BKGI,BKGI,BNY Mellon Global Infrastructure Income ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BKH,BKH,BKH,Black Hills Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKHA,BKHA,BKHA,Black Hawk Acquisition Corporation - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BKHAR,BKHAR,BKHAR,Black Hawk Acquisition Corporation - Rights,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BKHAU,BKHAU,BKHAU,Black Hawk Acquisition Corporation - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BKHY,BKHY,BKHY,BNY Mellon High Yield ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKIE,BKIE,BKIE,BNY Mellon International Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKKT,BKKT,BKKT,"Bakkt, Inc. Class A Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKKT.W,BKKT.W,BKKT-W,"Bakkt, Inc. Warrants to purchase Class A Common Stock, each Warrant entitles a holder to purchase 1/25th of a share of Class A common stock at an exercise price of $287.50 for one share",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKLC,BKLC,BKLC,BNY Mellon US Large Cap Core Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKLN,BKLN,BKLN,Invesco Senior Loan ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKMC,BKMC,BKMC,BNY Mellon US Mid Cap Core Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKMI,BKMI,BKMI,BNY Mellon Municipal Intermediate ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BKMS,BKMS,BKMS,BNY Mellon Municipal Short Duration ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BKNG,BKNG,BKNG,Booking Holdings Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BKR,BKR,BKR,Baker Hughes Company - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BKSE,BKSE,BKSE,BNY Mellon US Small Cap Core Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKSY,BKSY,BKSY,BlackSky Technology Inc. Class A Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKSY.W,BKSY.W,BKSY-W,"BlackSky Technology Inc. Redeemable Warrants, each whole Warrant exercisable for one share of Class A Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKT,BKT,BKT,BlackRock Income Trust Inc. (The),NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKTI,BKTI,BKTI,BK Technologies Corporation Common Stock,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
BKU,BKU,BKU,"BankUnited, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKUI,BKUI,BKUI,BNY Mellon Ultra Short Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BKV,BKV,BKV,BKV Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BKYI,BKYI,BKYI,"BIO-key International, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BL,BL,BL,"BlackLine, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLBD,BLBD,BLBD,Blue Bird Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLCN,BLCN,BLCN,Siren NexGen Economy ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BLCO,BLCO,BLCO,Bausch + Lomb Corporation Common Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLCR,BLCR,BLCR,iShares Large Cap Core Active ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BLCV,BLCV,BLCV,iShares Large Cap Value Active ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLD,BLD,BLD,TopBuild Corp. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLDG,BLDG,BLDG,Cambria Global Real Estate ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BLDP,BLDP,BLDP,"Ballard Power Systems, Inc. - Common Shares",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLDR,BLDR,BLDR,"Builders FirstSource, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLDX,BLDX,BLDX,Impax Global Sustainable Infrastructure ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLES,BLES,BLES,Inspire Global Hope ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLFS,BLFS,BLFS,"BioLife Solutions, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLGR,BLGR,BLGR,Bluemonte Large Cap Growth ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLIN,BLIN,BLIN,"Bridgeline Digital, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLIV,BLIV,BLIV,BeLive Holdings - ordinary shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLK,BLK,BLK,"BlackRock, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLKB,BLKB,BLKB,"Blackbaud, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLLN,BLLN,BLLN,"BillionToOne, Inc. - Class A common stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLMN,BLMN,BLMN,"Bloomin' Brands, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLND,BLND,BLND,"Blend Labs, Inc. Class A Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLNE,BLNE,BLNE,"Beeline Holdings, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLNK,BLNK,BLNK,Blink Charging Co. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLOK,BLOK,BLOK,Amplify Blockchain Technology ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLOX,BLOX,BLOX,Nicholas Crypto Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLRK,BLRK,BLRK,Bluerock Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLRKU,BLRKU,BLRKU,Bluerock Acquisition Corp. - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLRKW,BLRKW,BLRKW,Bluerock Acquisition Corp. - Warrants,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLRX,BLRX,BLRX,BioLineRx Ltd. - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLSG,BLSG,BLSG,Leverage Shares 2X Long BLSH Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BLSH,BLSH,BLSH,Bullish Ordinary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLST,BLST,BLST,Bluemonte Short Term Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLTD,BLTD,BLTD,Bluemonte Long Term Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLTE,BLTE,BLTE,"Belite Bio, Inc - American Depositary Shares",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLUC,BLUC,BLUC,Bluemonte Large Cap Core ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLUI,BLUI,BLUI,Bluemonte Diversified Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLUW,BLUW,BLUW,Blue Water Acquisition Corp. III - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLUWU,BLUWU,BLUWU,Blue Water Acquisition Corp. III - Unit.,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLUWW,BLUWW,BLUWW,Blue Water Acquisition Corp. III - Warrant.,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLUX,BLUX,BLUX,Bluemonte Dynamic Total Market ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLV,BLV,BLV,Vanguard Long-Term Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BLW,BLW,BLW,Blackrock Limited Duration Income Trust,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLX,BLX,BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BLZE,BLZE,BLZE,"Backblaze, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLZR,BLZR,BLZR,Trailblazer Acquisition Corp. - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLZRU,BLZRU,BLZRU,Trailblazer Acquisition Corp. - Unit,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BLZRW,BLZRW,BLZRW,Trailblazer Acquisition Corp. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMA,BMA,BMA,Banco Macro S.A.  ADR (representing Ten Class B Common Shares),NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMAR,BMAR,BMAR,Innovator U.S. Equity Buffer ETF - March,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BMAY,BMAY,BMAY,Innovator U.S. Equity Buffer ETF - May,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BMBL,BMBL,BMBL,Bumble Inc. - common stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BME,BME,BME,Blackrock Health Sciences Trust,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMEA,BMEA,BMEA,"Biomea Fusion, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMED,BMED,BMED,iShares Health Innovation Active ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BMEZ,BMEZ,BMEZ,BlackRock Health Sciences Term Trust Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMGL,BMGL,BMGL,Basel Medical Group Ltd - ordinary shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMHL,BMHL,BMHL,Bluemount Holdings Limited - Class B Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMI,BMI,BMI,"Badger Meter, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BML$G,BML$G,BML$G,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a share of Floating Rate Non-Cumulative Preferred Stock , Series 1)",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BML$H,BML$H,BML$H,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 2)",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BML$J,BML$J,BML$J,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 4)",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BML$L,BML$L,BML$L,"Bank of America Corporation Depositary Shares (Each representing a 1/1200th Interest in a Share of Floating Rate Non-Cumulative Preferred Stock, Series 5)",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMM,BMM,BMM,Blue Moon Metals Inc. - Common Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMN,BMN,BMN,BlackRock 2037 Municipal Target Term Trust Common Shares of Beneficial Interest,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMNG,BMNG,BMNG,Leverage Shares 2X Long BMNR Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BMNR,BMNR,BMNR,"BitMine Immersion Technologies, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMNU,BMNU,BMNU,T-REX 2X Long BMNR Daily Target ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BMNZ,BMNZ,BMNZ,Defiance Daily Target 2X Short BMNR ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BMO,BMO,BMO,Bank Of Montreal Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BMOP,BMOP,BMOP,BNY Mellon Municipal Opportunities ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BMR,BMR,BMR,Beamr Imaging Ltd. - Ordinary Share,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMRA,BMRA,BMRA,"Biomerica, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMRC,BMRC,BMRC,Bank of Marin Bancorp - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMRN,BMRN,BMRN,BioMarin Pharmaceutical Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BMVP,BMVP,BMVP,Invesco Bloomberg MVP Multi-factor ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BMY,BMY,BMY,Bristol-Myers Squibb Company Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BN,BN,BN,Brookfield Corporation Class A Limited Voting Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
BNAI,BNAI,BNAI,Brand Engagement Network Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BNAIW,BNAIW,BNAIW,Brand Engagement Network Inc. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BNBX,BNBX,BNBX,BNB Plus Corp. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BNC,BNC,BNC,CEA Industries Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BNCWW,BNCWW,BNCWW,CEA Industries Inc. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BNCWZ,BNCWZ,BNCWZ,CEA Industries Inc. - Warrants,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
BND,BND,BND,Vanguard Total Bond Market ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BNDC,BNDC,BNDC,FlexShares Core Select Bond Fund,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BNDD,BNDD,BNDD,Quadratic Deflation ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BNDI,BNDI,BNDI,NEOS Enhanced Income Aggregate Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BNDP,BNDP,BNDP,Vanguard Core-Plus Bond Index ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BNDS,BNDS,BNDS,Infrastructure Capital Bond Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
BNDW,BNDW,BNDW,Vanguard Total World Bond ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BNDX,BNDX,BNDX,Vanguard Total International Bond ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
BNDY,BNDY,BNDY,Horizon Core Bond ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
BNED,BNED,BNED,"Barnes & Noble Education, Inc Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
